product_name,product_id,listing_price,sale_price,brand,description,rating,reviews
Nike Air Max 90,CN8490-100,10995.0,9995,Nike,"Nothing as fly, nothing as comfortable, nothing as proven. The Nike Air Max 90 stays true to its OG running roots with the iconic Waffle sole, stitched overlays and classic TPU details. Classic colours celebrate your fresh look while Max Air cushioning adds comfort to the journey.",5.0,3
Nike Free RN 5.0 2020,CI9921-001,10995.0,7995,Nike,"The Nike Free RN 5.0 2020 is the latest leap forwards in the evolution of the Free. Secure lacing mixes with a seamless design for a snug, flexible fit. Lighter and closer to the ground than previous versions, it gives you a ""barefoot"" feel for your shorter runs.",0.0,0
Nike Phantom Vision Academy Dynamic Fit TF,AO3269-717,8495.0,5947,Nike,"The Nike Phantom Vision Academy Dynamic Fit TF Artificial Turf Football Boot provides the precise touch to win small-sided glory, wherever the game finds you. Webbing on the laces provides lockdown while a textured instep is always ready to receive, turn and score.",4.0,3
Nike ACG MOC 3.0,CI9367-301,10995.0,7995,Nike,"Trail-ready traction makes the Nike ACG Moc 3.0 a go-to for your next outdoor adventure. Designed and tested in Oregon, it features a sticky rubber heel and toe tip.",3.5,2
Nike Mercurial Vapor 13 Academy Neymar Jr. MG,AT7960-104,10995.0,7995,Nike,The Nike Mercurial Vapor 13 Academy Neymar Jr. MG is built for fast play and adds a versatile multi-ground plate that provides traction on natural- and artificial-grass surfaces.,0.0,0
Nike Air DSVM,AT8179-100,15995.0,9597,Nike,The lightweight Nike Air DSVM gives you all-day comfort and street-ready style in a modern take on a classic silhouette. An adjustable strap lets you change up the fit for a look that's sure to turn heads.,4.4,7
Nike x Carhartt WIP Air Max 95,AV3866-001,10995.0,16995,Nike,The Nike x Carhartt WIP Air Max 95 features reflective details and neon pops of colour. Carhartt WIP materials help construct the durable upper of a new take on the first sneaker with visible forefoot Nike Air.,5.0,1
Nike Odyssey React Flyknit 2,AH1015-010,9995.0,6997,Nike,"The Nike Odyssey React Flyknit 2 provides a strategic combination of lightweight Flyknit construction and synthetic material for support. Underfoot, Nike React cushioning delivers a soft, springy ride for a route that begs to be crushed.",4.0,25
Nike Tiempo Legend 8 Elite FG,AT5293-004,10995.0,20995,Nike,The Nike Tiempo Legend 8 Elite FG takes the legendary touch of premium kangaroo leather and adds foot-hugging Quad-Fit mesh in the lining and a wrap-around Flyknit tongue that feels supportive under your arch.,3.1,7
Nike Mercurial Superfly 7 Club MG,AT7949-606,10995.0,5995,Nike,The Nike Mercurial Superfly 7 Club MG wraps your foot for streamlined speed. A versatile multi-ground plate provides traction on natural- and artificial-grass surfaces.,0.0,0
Nike Joyride CC3 Setter,AT6395-002,14995.0,10497,Nike,"Lounge wherever you go and let the Nike Joyride CC3 Setter take you into a new world of comfort. It places your feet directly on soft foam and innovative bead-pods for extra comfort, while exaggerated textures add unrivalled depth to your edgy attitude.",4.0,6
Nike Renew Run,CK6357-005,10995.0,6995,Nike,"The Nike Renew Run keeps you moving with softer foam for a cushioned feel. Designed with the everyday runner in mind, this shoe delivers secure support and durable traction for comfort on the go.",4.3,12
Nike React Ianga,AV5555-001,10995.0,8797,Nike,"The Nike React Ianga takes elements from a jungle boot and mixes them with modern, technical details. Part of the 10th Collection, this shoe is a unique, military-inspired expression of the React family.",4.3,9
Air Jordan 10 Retro,310805-137,10995.0,15995,Nike,"Featuring soft, lightweight cushioning, the Air Jordan 10 Retro offers performance-inspired comfort with iconic Air Jordan detailing.",4.7,223
Air Jordan 12 Retro,130690-017,10995.0,15995,Nike,"An all-time favourite among players and sneakerheads, the Air Jordan 12 Retro features full-length Zoom Air cushioning and full-grain leather styled with distinct radial stitch lines.",4.5,24
Nike Air Max 270 React,CT1264-101,10995.0,12995,Nike,"Nike's first lifestyle Air Max meets the softest, smoothest, most resilient foam yet in the Nike Air Max 270 React. The design draws inspiration from the Air Max pantheon, showcasing Nike's greatest innovation with its large window and fresh array of colours.",4.0,1
Nike Air Max 200 SP,CK5668-600,11995.0,8397,Nike,"Inspired by patterns of energy radiating from Earth, the Nike Air Max 200 SP boasts the largest Max Air unit to date. With exceptional cushioning and modern detailing that includes denim and canvas on the upper, this shoe radiates cool while providing extreme comfort.",0.0,0
Nike Mercurial Superfly 7 Academy MDS MG,BQ5427-401,10995.0,8995,Nike,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS MG. A sleek upper is streamlined for pace, while the versatile plate supercharges traction.",0.0,0
Nike Air Zoom Winflo 6,AQ7497-300,10995.0,7995,Nike,"In a fluid design that speaks the language of fast, the Nike Air Zoom Winflo 6 has less bulk and a more sculpted profile than previous versions. It has 2 cushioning units for targeted responsiveness in the forefoot and heel. Up top, mesh in the upper provides breathability.",5.0,3
Nike Air Max 97,CT4526-100,10995.0,15995,Nike,"Remastered from the OG that shook up the running world, the Nike Air Max 97 elevates the classic design. Memorial Day Parade White and fresh Sky Blue tint the sole. Flex your summertime vibes and float the streets in style.",5.0,1
Nike Mercurial Vapor XII Club MG,AH7378-801,4995.0,3997,Nike,"The Nike Mercurial Vapor XII Club Multi-Ground Football Boot provides exceptional ball touch and a specialised outsole that promotes acceleration and quick directional changes on multiple kinds of surfaces, like natural and artificial grass.",0.0,0
Nike Zoom Fly 3 Premium,CJ0404-001,10995.0,14995,Nike,"Inspired by the Vaporfly, the Nike Zoom Fly 3 Premium gives distance runners race-day comfort and durability. The power of a carbon-fibre plate and responsive cushioning keeps you in the running mile after mile. Colourful skins throughout the upper give it a deluxe look.",0.0,0
Nike MX-720-818,CI3871-300,10995.0,15995,Nike,The Nike MX-720-818 uses materials inspired by space suits for a futuristic take on classic Air Max DNA.,4.4,5
Nike React Element 55,BQ2728-012,10995.0,11995,Nike,"The Nike React Element 55 Women's Shoe borrows design lines from heritage Nike runners like the Internationalist, adds reflective graphics and then places it all on Nike React technology.",3.9,17
Nike SB Charge Slip Premium,CT3110-400,10995.0,5495,Nike,The Nike SB Charge Slip Premium offers a slip-on design that pops with an eye-catching print.,0.0,0
Nike Free RN 5.0 2020,CJ0270-601,10995.0,7995,Nike,"The Nike Free RN 5.0 2020 is the latest leap forwards in the evolution of the Free. Secure lacing mixes with a seamless design for a snug, flexible fit. Lighter and closer to the ground than previous versions, it gives you a ""barefoot"" feel for your shorter runs.",0.0,0
Nike ZoomX Vista Grind,CT8919-700,10995.0,13995,Nike,The Nike ZoomX Vista Grind brings you to a bold new place both rebellious and refined. It's comfort you can see and feel in a brand new silhouette.,4.5,2
Nike Air Force 1 React,CT1020-001,10995.0,9995,Nike,"Step into a new AF1 world with the Nike Air Force 1 React, a blush take on counterculture design with iconic Nike b-ball style. The oversized Swoosh, large ""AIR"" design on the midsole and new outsole pattern let you express modern style while Nike React technology adds exceptional comfort.",0.0,0
PG 4 EP,CD5082-001,10995.0,8995,Nike,"Paul George is the rare high-percentage shooter who's also a coach's dream on D. Designed for his unrivalled 2-way game, the PG 4 EP unveils a new cushioning system that's lightweight, articulated and responsive, ideal for players like PG who go hard every play.",4.5,2
Nike Air Zoom Pegasus 36,BV5739-500,10995.0,7697,Nike,"The iconic Nike Air Zoom Pegasus 36 returns with more perforations for more cooling. An engineered mesh and synthetic upper strategically targets breathability across high-heat areas. A slimmer heel collar and tongue reduce bulk without compromising comfort, while exposed Flywire cables give you a snug fit at higher speeds.",4.7,3
Nike Air Max 2090,CW4286-100,10995.0,11995,Nike,"Bring the past into the future with the Nike Air Max 2090, a bold look inspired by the DNA of the iconic Air Max 90. Brand-new Nike Air cushioning underfoot adds unparalleled comfort while transparent mesh and vibrantly coloured textile on the upper blend with timeless OG features for an edgy, modernised look.",0.0,0
Nike Air Force 1 '07 LV8,CD0887-201,10995.0,7995,Nike,"The radiance lives on in the Nike Air Force 1 '07, the b-ball OG that puts a fresh, outdoorsy spin on what you know best: soft suedes, bold colours and the perfect amount of flash to make you shine.",5.0,3
Kyrie 6 AS EP,CD5028-900,10995.0,10995,Nike,"Designed for Kyrie Irving's unpredictable creativity on the court, the Kyrie 6 focuses on comfort, control and energy return to help him go fast and stay fresh. Bouncy cushioning is paired with soft yet supportive foam for responsiveness and a smooth heel-to-toe transition. The midfoot strap and plush, padded collar lock him in and help keep him a step ahead of the competition.",0.0,0
Nike Air VaporMax Flyknit 3,AJ6900-102,10995.0,16995,Nike,"Be bouncy and buoyant in the Nike Air VaporMax Flyknit 3. The upper features flowing 2-tone lines of breathable, stretchable Flyknit construction for unique, street-ready style. Revolutionary VaporMax technology keeps a spring in your step with toe-to-heel cushioning.",3.7,50
Nike Air Max Verona,CI9842-500,10995.0,9995,Nike,"Designed with every woman in mind, the mixed-material upper features a plush collar, flashy colours and unique stitching patterns. Nike Air cushioning combines with the lifted foam heel for a modern touch, adding comfort and style to your journey.",5.0,2
Nike Air Force 1 Shadow,CI0919-100,10995.0,8995,Nike,"The Nike Air Force 1 Shadow pays homage to the women who are setting an example for the next generation by being forces of change in their community. This sneaker reflects this ethos in its design with double the Swoosh, double the height and double the force.",4.8,20
Nike Air Max Verona,CK7200-800,10995.0,10995,Nike,"Add comfort and style to your journey. Designed with women in mind, the Nike Air Max Verona has a mixed material upper, plush collar, flashy colours and an intricately stitched Swoosh logo. Nike Air cushioning combines with a lifted foam heel for a modern touch.",0.0,0
Nike Air Tailwind 79,487754-303,10995.0,7995,Nike,"Making its debut in 1978 for the Honolulu Marathon, the Nike Air Tailwind was a revolution in cushioning. Now, a racing icon returns with the Nike Air Tailwind 79, featuring nearly original materials and colours, plus the Nike Air unit that made it a winner.",3.9,17
Nike TiempoX Lunar Legend VII Pro TF,AH7249-118,8995.0,7197,Nike,The Nike TiempoX Lunar Legend VII Pro Turf Football Boot features lightweight foam cushioning and a premium leather construction for a flexible fit and dominating touch when playing on turf pitches.,3.0,1
Nike Air Max Plus III,CJ9684-001,15995.0,11197,Nike,The Nike Air Max Plus III combines ultra-comfortable Tuned Air Technology with an energetic silhouette made famous by its predecessors. The III updates the look with TPU details fused to the upper while paying homage to the iconic colour fade.,5.0,2
Nike Zoom 2K,AO0354-108,10995.0,6995,Nike,"Inspired by running silhouettes from the early 2000s, the Nike Zoom 2K is reimagining the golden age of running sneakers. A classic Zoom bag takes it back to where it began, while the rubber wings that wrap the outsole push the design into the future.",4.9,8
Nike Zoom Pegasus Turbo 2,AT2863-100,10995.0,15995,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a feather-light upper, while innovative foam brings revolutionary responsiveness to your long-distance training.",3.1,54
Nike Kawa Shower,832528-001,10995.0,1595,Nike,The Nike Kawa Shower Men's Slide is designed to help feet recover after competition. A textured Solarsoft footbed and flexible foam outsole offer lightweight comfort.,4.5,6
